q_err_KP,qdot_err_KP,Tor_HR,Tor_HP,Tor_KP,z_error,Fx_foot,Fy_foot,Fz_foot,IMU_Roll,IMU_Pitch,IMU_Yaw
-0.04929,-0.480388,2.9897,2.56764,-5.11171,0.003736,0,0,0,0.00835819,0.0330258,-0.887979
-0.04975,-0.478139,2.99306,2.58482,-5.10825,0.003758,0,0,0,0.00835819,0.0330258,-0.887979
-0.05021,-0.479313,2.9939,2.58322,-5.11519,0.00378,0,0,0,0.00835819,0.0330258,-0.887979
-0.05068,-0.481564,2.99423,2.57701,-5.12495,0.003801,0,0,0,0.00835819,0.0330258,-0.887979
-0.05116,-0.467084,3.00491,2.65362,-5.08657,0.003823,0,0,0,0.00835819,0.0330258,-0.887979
-0.05157,-0.478314,2.99964,2.60321,-5.12143,0.003854,0,0,0,0.00835819,0.0330258,-0.887979
-0.05204,-0.467912,3.00798,2.66033,-5.09478,0.003876,0,0,0,0.00835819,0.0330258,-0.887979
-0.05246,-0.470888,3.00781,2.65079,-5.10578,0.003907,0,0,0,0.00835819,0.0330258,-0.887979
-0.05294,-0.477978,3.00522,2.6207,-5.12983,0.003929,0,0,0,0.00835819,0.0330258,-0.887979
-0.05342,-0.463585,3.01577,2.69647,-5.09185,0.003951,0,0,0,0.00835819,0.0330258,-0.887979
-0.05385,-0.466541,3.01552,2.68646,-5.10317,0.003982,0,0,0,0.00835819,0.0330258,-0.887979
-0.05427,-0.464737,3.01848,2.70112,-5.10063,0.004013,0,0,0,0.00835819,0.0330258,-0.887979
-0.0547,-0.463167,3.02135,2.71497,-5.09848,0.004043,0,0,0,0.00835819,0.0330258,-0.887979
-0.05518,-0.469803,3.01899,2.6868,-5.12137,0.004065,0,0,0,0.00835819,0.0330258,-0.887979
-0.05543,-0.455732,3.02922,2.76255,-5.0807,0.004122,0,0,0,0.00835819,0.0330258,-0.887979
-0.05604,-0.457726,3.03055,2.75953,-5.09197,0.004127,0,0,0,0.00835819,0.0330258,-0.887979
-0.05648,-0.4681,3.02256,2.7081,-5.12538,0.004152,0,0,0,0.00835819,0.0330258,-0.887979
-0.05691,-0.456631,3.03169,2.77033,-5.09525,0.004183,0,0,0,0.00835819,0.0330258,-0.887979
-0.05741,-0.472196,3.02382,2.69829,-5.14378,0.004205,0,0,0,0.00835819,0.0330258,-0.887979
-0.05785,-0.457826,3.03413,2.77327,-5.1055,0.004236,0,0,0,0.00835819,0.0330258,-0.887979
-0.05828,-0.463059,3.01361,2.73325,-5.12965,0.00426,0,0,0,0.00835819,0.0330258,-0.887979
-0.05873,-0.46606,3.00767,2.71623,-5.14366,0.004291,0,0,0,0.00835819,0.0330258,-0.887979
-0.05917,-0.466285,3.01008,2.72173,-5.14664,0.004322,0,0,0,0.00835819,0.0330258,-0.887979
-0.05961,-0.461993,3.00894,2.74246,-5.13906,0.004347,0,0,0,0.00835819,0.0330258,-0.887979
-0.06006,-0.467499,3.0044,2.71621,-5.15929,0.004378,0,0,0,0.00835819,0.0330258,-0.887979
-0.06051,-0.464998,3.00792,2.73439,-5.15474,0.004408,0,0,0,0.00835819,0.0330258,-0.887979
-0.06089,-0.462878,3.01157,2.75093,-5.15052,0.004447,0,0,0,0.00835819,0.0330258,-0.887979
-0.06134,-0.453745,3.02604,2.80854,-5.1253,0.004479,0,0,0,0.00835819,0.0330258,-0.887979
-0.06179,-0.470231,3.02159,2.7376,-5.17375,0.004503,0,0,0,0.00835819,0.0330258,-0.887979
-0.06224,-0.467702,3.02558,2.75449,-5.16985,0.004534,0,0,0,0.00835819,0.0330258,-0.887979
-0.06264,-0.460199,3.0316,2.79638,-5.15061,0.004574,0,0,0,0.00835819,0.0330258,-0.887979
-0.06309,-0.468664,3.02856,2.76117,-5.17771,0.004605,0,0,0,0.00835819,0.0330258,-0.887979
-0.06355,-0.456669,3.03735,2.82381,-5.14689,0.004635,0,0,0,0.00835819,0.0330258,-0.887979
-0.06395,-0.464725,3.0345,2.79026,-5.17184,0.004675,0,0,0,0.00835819,0.0330258,-0.887979
-0.06441,-0.465769,3.03898,2.7941,-5.177,0.004706,0,0,0,0.00835819,0.0330258,-0.887979
-0.06488,-0.467587,3.04189,2.79166,-5.18491,0.004736,0,0,0,0.00835819,0.0330258,-0.887979
-0.06528,-0.463651,3.04777,2.81826,-5.17512,0.004776,0,0,0,0.00835819,0.0330258,-0.887979
-0.06575,-0.462628,3.05169,2.82973,-5.17533,0.004806,0,0,0,0.00835819,0.0330258,-0.887979
-0.06616,-0.478588,3.04472,2.75741,-5.22303,0.004846,0,0,0,0.00835819,0.0330258,-0.887979
-0.06662,-0.458662,3.05976,2.86184,-5.16881,0.004877,0,0,0,0.00835819,0.0330258,-0.887979
-0.06703,-0.464141,3.05869,2.83973,-5.18699,0.004917,0,0,0,0.00835819,0.0330258,-0.887979
-0.06751,-0.473557,3.05566,2.80024,-5.21687,0.004947,0,0,0,0.00835819,0.0330258,-0.887979
-0.06792,-0.462177,3.06456,2.86073,-5.18669,0.004987,0,0,0,0.00835819,0.0330258,-0.887979
-0.06833,-0.463963,3.06574,2.8575,-5.19452,0.005026,0,0,0,0.00835819,0.0330258,-0.887979
-0.06881,-0.476666,3.06045,2.80136,-5.23396,0.005057,0,0,0,0.00835819,0.0330258,-0.887979
-0.06922,-0.460512,3.07198,2.88431,-5.19053,0.005096,0,0,0,0.00835819,0.0330258,-0.887979
-0.06964,-0.465464,3.07114,2.86584,-5.20727,0.005136,0,0,0,0.00835819,0.0330258,-0.887979
-0.07012,-0.455286,3.07954,2.92132,-5.18138,0.005166,0,0,0,0.00835819,0.0330258,-0.887979
-0.07054,-0.466419,3.07449,2.87063,-5.21613,0.005206,0,0,0,0.00835819,0.0330258,-0.887979
-0.07096,-0.464131,3.078,2.88785,-5.21199,0.005246,0,0,0,0.00835819,0.0330258,-0.887979
-0.07139,-0.466708,3.07839,2.88043,-5.22207,0.005285,0,0,0,0.00835819,0.0330258,-0.887979
-0.07188,-0.462334,3.08293,2.9061,-5.21352,0.005316,0,0,0,0.00835819,0.0330258,-0.887979
-0.0723,-0.465137,3.083,2.89696,-5.224,0.005356,0,0,0,0.00835819,0.0330258,-0.887979
-0.07273,-0.468835,3.08278,2.88422,-5.23738,0.005394,0,0,0,0.00835819,0.0330258,-0.887979
-0.07316,-0.461455,3.08891,2.9245,-5.21942,0.005434,0,0,0,0.00835819,0.0330258,-0.887979
-0.07359,-0.466221,3.08808,2.90676,-5.23561,0.005474,0,0,0,0.00835819,0.0330258,-0.887979
-0.07379,-0.467949,3.08847,2.9034,-5.24008,0.005546,0,0,0,0.00835819,0.0330258,-0.887979
-0.07446,-0.469652,3.09069,2.90344,-5.25164,0.005552,0,0,0,0.00835819,0.0330258,-0.887979
-0.0749,-0.457852,3.09818,2.96054,-5.22049,0.005592,0,0,0,0.00835819,0.0330258,-0.887979
-0.07533,-0.460781,3.09841,2.9515,-5.23218,0.00563,0,0,0,0.00835819,0.0330258,-0.887979
-0.07571,-0.46409,3.09822,2.94069,-5.24346,0.005678,0,0,0,0.00835819,0.0330258,-0.887979
-0.07614,-0.45768,3.10414,2.97763,-5.22819,0.005718,0,0,0,0.00835819,0.0330258,-0.887979
-0.07658,-0.453789,3.10703,2.99505,-5.22306,0.005758,0,0,0,0.00835819,0.0330258,-0.887979
-0.07702,-0.459216,3.10442,2.96736,-5.24462,0.005797,0,0,0,0.00835819,0.0330258,-0.887979
-0.07747,-0.467762,3.10107,2.93016,-5.2722,0.005836,0,0,0,0.00835819,0.0330258,-0.887979
-0.07785,-0.449916,3.11336,3.02145,-5.2234,0.005884,0,0,0,0.00835819,0.0330258,-0.887979
-0.0783,-0.461515,3.1084,2.97045,-5.25981,0.005923,0,0,0,0.00835819,0.0330258,-0.887979
-0.07869,-0.464828,3.10798,2.9584,-5.27159,0.005971,0,0,0,0.00835819,0.0330258,-0.887979
-0.07913,-0.449402,3.11923,3.03889,-5.23071,0.00601,0,0,0,0.00835819,0.0330258,-0.887979
-0.07952,-0.455587,3.11696,3.0126,-5.25079,0.006058,0,0,0,0.00835819,0.0330258,-0.887979
-0.07997,-0.459394,3.11674,2.99948,-5.26498,0.006098,0,0,0,0.00835819,0.0330258,-0.887979
-0.08037,-0.44493,3.12675,3.07345,-5.22605,0.006144,0,0,0,0.00835819,0.0330258,-0.887979
-0.08082,-0.451369,3.12497,3.0475,-5.24782,0.006184,0,0,0,0.00835819,0.0330258,-0.887979
-0.08121,-0.454696,3.12437,3.03492,-5.25983,0.006232,0,0,0,0.00835819,0.0330258,-0.887979
-0.08167,-0.460217,3.12312,3.01333,-5.27903,0.006271,0,0,0,0.00835819,0.0330258,-0.887979
-0.08206,-0.465874,3.12114,2.98939,-5.29776,0.006319,0,0,0,0.00835819,0.0330258,-0.887979
-0.08251,-0.464702,3.12386,3.0002,-5.29787,0.006358,0,0,0,0.00835819,0.0330258,-0.887979
-0.08291,-0.455381,3.1285,3.0372,-5.28028,0.006379,0,0,0,0.00835819,0.0330258,-0.887979
-0.08331,-0.451329,3.13221,3.05949,-5.27186,0.006427,0,0,0,0.00835819,0.0330258,-0.887979
-0.08378,-0.461202,3.12838,3.01708,-5.30338,0.006466,0,0,0,0.00835819,0.0330258,-0.887979
-0.08418,-0.458879,3.13099,3.03103,-5.2997,0.006514,0,0,0,0.00835819,0.0330258,-0.887979
-0.08458,-0.462323,3.13081,3.01929,-5.31224,0.006562,0,0,0,0.00835819,0.0330258,-0.887979
-0.08505,-0.451659,3.13905,3.07604,-5.28508,0.006601,0,0,0,0.00835819,0.0330258,-0.887979
-0.08545,-0.454485,3.13857,3.06483,-5.29621,0.006648,0,0,0,0.00835819,0.0330258,-0.887979
-0.08586,-0.45225,3.14185,3.08104,-5.29229,0.006696,0,0,0,0.00835819,0.0330258,-0.887979
-0.08627,-0.457887,3.14017,3.05806,-5.31123,0.006743,0,0,0,0.00835819,0.0330258,-0.887979
-0.08668,-0.447515,3.14782,3.112,-5.2847,0.006791,0,0,0,0.00835819,0.0330258,-0.887979
-0.08709,-0.453076,3.1464,3.08997,-5.30315,0.006839,0,0,0,0.00835819,0.0330258,-0.887979
-0.0875,-0.450808,3.14925,3.10456,-5.29985,0.006886,0,0,0,0.00835819,0.0330258,-0.887979
-0.0879,-0.449815,3.14677,3.08948,-5.31279,0.006908,0,0,0,0.00835819,0.0330258,-0.887979
-0.08832,-0.451924,3.1442,3.06893,-5.32846,0.006955,0,0,0,0.00835819,0.0330258,-0.887979
-0.08873,-0.452278,3.14603,3.07285,-5.33182,0.007002,0,0,0,0.00835819,0.0330258,-0.887979
-0.08915,-0.443362,3.15288,3.11997,-5.30931,0.00705,0,0,0,0.00835819,0.0330258,-0.887979
-0.08956,-0.448875,3.15123,3.09727,-5.32809,0.007097,0,0,0,0.00835819,0.0330258,-0.887979
-0.08998,-0.442348,3.15666,3.13272,-5.31246,0.007145,0,0,0,0.00835819,0.0330258,-0.887979
-0.09034,-0.425369,3.16814,3.21855,-5.26602,0.007201,0,0,0,0.00835819,0.0330258,-0.887979
-0.09076,-0.438497,3.1624,3.16045,-5.30669,0.007248,0,0,0,0.00835819,0.0330258,-0.887979
-0.09082,-0.434003,3.16546,3.18457,-5.29157,0.007344,0,0,0,0.00835819,0.0330258,-0.887979
-0.09154,-0.435394,3.16944,3.19146,-5.30328,0.007351,0,0,0,0.00835819,0.0330258,-0.887979
-0.0919,-0.424998,3.17433,3.23517,-5.27569,0.007407,0,0,0,0.00835819,0.0330258,-0.887979
-0.09233,-0.42157,3.17784,3.25328,-5.27259,0.007428,0,0,0,0.00835819,0.0330258,-0.887979
-0.09268,-0.418377,3.1802,3.26832,-5.26663,0.007483,0,0,0,0.00835819,0.0330258,-0.887979
-0.09305,-0.417281,3.1827,3.27887,-5.26586,0.007539,0,0,0,0.00835819,0.0330258,-0.887979
-0.09347,-0.421509,3.18206,3.26315,-5.28123,0.007586,0,0,0,0.00835819,0.0330258,-0.887979
-0.09384,-0.412576,3.18849,3.30895,-5.25806,0.007642,0,0,0,0.00835819,0.0330258,-0.887979
-0.09421,-0.421682,3.18503,3.26994,-5.28651,0.007697,0,0,0,0.00835819,0.0330258,-0.887979
-0.09458,-0.415981,3.18997,3.30167,-5.27266,0.007753,0,0,0,0.00835819,0.0330258,-0.887979
-0.09495,-0.416409,3.19134,3.30385,-5.27636,0.007808,0,0,0,0.00835819,0.0330258,-0.887979
-0.09532,-0.404615,3.1998,3.36478,-5.24513,0.007863,0,0,0,0.00835819,0.0330258,-0.887979
-0.09569,-0.417478,3.19393,3.30702,-5.28446,0.007919,0,0,0,0.00835819,0.0330258,-0.887979
-0.09607,-0.405487,3.20249,3.36878,-5.25271,0.007974,0,0,0,0.00835819,0.0330258,-0.887979
-0.09644,-0.397278,3.20917,3.41397,-5.23093,0.00803,0,0,0,0.00835819,0.0330258,-0.887979
-0.09674,-0.386756,3.21748,3.47176,-5.20137,0.008067,0,0,0,0.00835819,0.0330258,-0.887979
-0.09712,-0.399705,3.21165,3.414,-5.24075,0.008122,0,0,0,0.00835819,0.0330258,-0.887979
-0.0975,-0.395803,3.21536,3.43606,-5.23253,0.008178,0,0,0,0.00835819,0.0330258,-0.887979
-0.09787,-0.397186,3.21611,3.43324,-5.23916,0.008232,0,0,0,0.00835819,0.0330258,-0.887979
-0.09819,-0.388054,3.2227,3.48043,-5.21484,0.008296,0,0,0,0.00835819,0.0330258,-0.887979
-0.09857,-0.40103,3.21721,3.42368,-5.25471,0.008351,0,0,0,0.00835819,0.0330258,-0.887979
-0.09889,-0.381294,3.22977,3.52117,-5.2001,0.008414,0,0,0,0.00835819,0.0330258,-0.887979
-0.09927,-0.399306,3.22149,3.44034,-5.25438,0.008469,0,0,0,0.00835819,0.0330258,-0.887979
-0.09959,-0.372154,3.23829,3.57319,-5.17861,0.008532,0,0,0,0.00835819,0.0330258,-0.887979
-0.09991,-0.388487,3.23063,3.49986,-5.22728,0.008596,0,0,0,0.00835819,0.0330258,-0.887979
-0.10029,-0.37369,3.24101,3.57566,-5.1878,0.00865,0,0,0,0.00835819,0.0330258,-0.887979
-0.10061,-0.367808,3.2455,3.60624,-5.17294,0.008714,0,0,0,0.00835819,0.0330258,-0.887979
-0.10093,-0.364444,3.24914,3.62713,-5.16534,0.008776,0,0,0,0.00835819,0.0330258,-0.887979
-0.10126,-0.366605,3.24993,3.62326,-5.17241,0.00884,0,0,0,0.00835819,0.0330258,-0.887979
-0.10158,-0.371286,3.24949,3.60844,-5.18613,0.008902,0,0,0,0.00835819,0.0330258,-0.887979
-0.10191,-0.347142,3.26533,3.73028,-5.11799,0.008966,0,0,0,0.00835819,0.0330258,-0.887979
-0.10224,-0.365581,3.25755,3.64967,-5.1712,0.009028,0,0,0,0.00835819,0.0330258,-0.887979
-0.10251,-0.361534,3.26191,3.6746,-5.15987,0.009099,0,0,0,0.00835819,0.0330258,-0.887979
-0.10284,-0.363774,3.26313,3.67214,-5.16731,0.009162,0,0,0,0.00835819,0.0330258,-0.887979
-0.10315,-0.357403,3.26851,3.70769,-5.15039,0.009225,0,0,0,0.00835819,0.0330258,-0.887979
-0.10348,-0.346271,3.27661,3.76584,-5.12017,0.009288,0,0,0,0.00835819,0.0330258,-0.887979
-0.10376,-0.348866,3.27669,3.7583,-5.12808,0.009358,0,0,0,0.00835819,0.0330258,-0.887979
-0.10409,-0.326107,3.29192,3.87388,-5.06467,0.009421,0,0,0,0.00835819,0.0330258,-0.887979
-0.10436,-0.327484,3.29239,3.87084,-5.06941,0.009492,0,0,0,0.00835819,0.0330258,-0.887979
-0.10463,-0.32115,3.29794,3.90723,-5.05215,0.009562,0,0,0,0.00835819,0.0330258,-0.887979
-0.10497,-0.313646,3.30422,3.94882,-5.03273,0.009624,0,0,0,0.00835819,0.0330258,-0.887979
-0.10475,-0.314337,3.30243,3.94236,-5.02939,0.009732,0,0,0,0.00835819,0.0330258,-0.887979
-0.10551,-0.315394,3.31031,3.9646,-5.04119,0.009739,0,0,0,0.00835819,0.0330258,-0.887979
-0.10578,-0.315766,3.30608,3.94558,-5.04321,0.00981,0,0,0,0.00835819,0.0330258,-0.887979
-0.10606,-0.305179,3.31477,4.00477,-5.01452,0.009879,0,0,0,0.00835819,0.0330258,-0.887979
-0.10633,-0.321835,3.30692,3.92982,-5.06374,0.00995,0,0,0,0.00835819,0.0330258,-0.887979
-0.10661,-0.294688,3.32375,4.06301,-4.98766,0.01002,0,0,0,0.00835819,0.0330258,-0.887979
-0.10683,-0.296428,3.32393,4.05797,-4.99337,0.010098,0,0,0,0.00835819,0.0330258,-0.887979
-0.10711,-0.29098,3.32912,4.09028,-4.97945,0.010168,0,0,0,0.00835819,0.0330258,-0.887979
-0.10739,-0.30315,3.32363,4.03592,-5.01591,0.010238,0,0,0,0.00835819,0.0330258,-0.887979
-0.1076,-0.282968,3.33609,4.1347,-4.95896,0.010316,0,0,0,0.00835819,0.0330258,-0.887979
-0.10788,-0.282488,3.33847,4.14332,-4.95931,0.010386,0,0,0,0.00835819,0.0330258,-0.887979
-0.1081,-0.288275,3.33617,4.11819,-4.9767,0.010464,0,0,0,0.00835819,0.0330258,-0.887979
-0.10838,-0.291889,3.33514,4.10128,-4.99283,0.010508,0,0,0,0.00835819,0.0330258,-0.887979
-0.1086,-0.281718,3.33608,4.1237,-4.97772,0.010586,0,0,0,0.00835819,0.0330258,-0.887979
-0.10882,-0.278116,3.30196,3.95458,-5.06802,0.010637,0,0,0,0.00835819,0.0330258,-0.887979
-0.10911,-0.277735,3.2809,3.84525,-5.12835,0.010681,0,0,0,0.00835819,0.0330258,-0.887979
-0.10932,-0.283238,3.27484,3.80209,-5.15409,0.010758,0,0,0,0.00835819,0.0330258,-0.887979
-0.10954,-0.288093,3.26107,3.71945,-5.20339,0.01081,0,0,0,0.00835819,0.0330258,-0.887979
-0.10983,-0.298454,3.24019,3.59042,-5.27843,0.010853,0,0,0,0.00835819,0.0330258,-0.887979
-0.11005,-0.280973,3.24054,3.62333,-5.25608,0.010905,0,0,0,0.00835819,0.0330258,-0.887979
-0.11028,-0.288689,3.23385,3.57148,-5.28961,0.010957,0,0,0,0.00835819,0.0330258,-0.887979
-0.11056,-0.28585,3.24276,3.61779,-5.26907,0.011001,0,0,0,0.00835819,0.0330258,-0.887979
-0.11079,-0.2823,3.25556,3.68656,-5.23422,0.011052,0,0,0,0.00835819,0.0330258,-0.887979
-0.11102,-0.281268,3.26194,3.71736,-5.22145,0.011103,0,0,0,0.00835819,0.0330258,-0.887979
-0.11123,-0.285161,3.26764,3.73538,-5.2171,0.011154,0,0,0,0.00835819,0.0330258,-0.887979
-0.11146,-0.279459,3.27998,3.80569,-5.1808,0.011231,0,0,0,0.00835819,0.0330258,-0.887979
-0.11169,-0.274912,3.2807,3.81424,-5.1788,0.011283,0,0,0,0.00835819,0.0330258,-0.887979
-0.11192,-0.276553,3.28835,3.8465,-5.16583,0.011334,0,0,0,0.00835819,0.0330258,-0.887979
-0.11215,-0.278606,3.29206,3.85801,-5.16401,0.011385,0,0,0,0.00835819,0.0330258,-0.887979
-0.11238,-0.266313,3.29699,3.90375,-5.13735,0.011461,0,0,0,0.00835819,0.0330258,-0.887979
-0.11261,-0.270275,3.29838,3.89918,-5.14586,0.011512,0,0,0,0.00835819,0.0330258,-0.887979
-0.11283,-0.266107,3.30227,3.92374,-5.13425,0.011563,0,0,0,0.00835819,0.0330258,-0.887979
-0.113,-0.259764,3.30121,3.9288,-5.12972,0.011647,0,0,0,0.00835819,0.0330258,-0.887979
-0.11323,-0.265866,3.29624,3.88732,-5.15945,0.011698,0,0,0,0.00835819,0.0330258,-0.887979
-0.11346,-0.256197,3.3012,3.92813,-5.13667,0.011748,0,0,0,0.00835819,0.0330258,-0.887979
-0.11369,-0.261599,3.29932,3.90532,-5.15308,0.011825,0,0,0,0.00835819,0.0330258,-0.887979
-0.11386,-0.263665,3.30813,3.94256,-5.13786,0.011883,0,0,0,0.00835819,0.0330258,-0.887979
-0.1141,-0.256979,3.30171,3.91946,-5.15084,0.011934,0,0,0,0.00835819,0.0330258,-0.887979
-0.11426,-0.255719,3.30356,3.92906,-5.14677,0.011992,0,0,0,0.00835819,0.0330258,-0.887979
-0.11449,-0.256696,3.3084,3.94791,-5.14101,0.012068,0,0,0,0.00835819,0.0330258,-0.887979
-0.11473,-0.263219,3.30635,3.92106,-5.16183,0.012117,0,0,0,0.00835819,0.0330258,-0.887979
-0.1149,-0.258142,3.31451,3.96975,-5.13591,0.012175,0,0,0,0.00835819,0.0330258,-0.887979
-0.11459,-0.261398,3.32339,4.01237,-5.10737,0.012294,0,0,0,0.00835819,0.0330258,-0.887979
-0.11537,-0.262102,3.33288,4.04106,-5.11898,0.012301,0,0,0,0.00835819,0.0330258,-0.887979
-0.11554,-0.251286,3.33314,4.06847,-5.08823,0.012359,0,0,0,0.00835819,0.0330258,-0.887979
-0.11577,-0.257686,3.32911,4.0306,-5.1168,0.012434,0,0,0,0.00835819,0.0330258,-0.887979
-0.11594,-0.262915,3.33096,4.0267,-5.12387,0.012492,0,0,0,0.00835819,0.0330258,-0.887979
-0.11618,-0.258048,3.34514,4.10398,-5.08499,0.012567,0,0,0,0.00835819,0.0330258,-0.887979
-0.11641,-0.265084,3.34224,4.07214,-5.10774,0.012642,0,0,0,0.00834954,0.0330329,-0.887979
-0.11659,-0.253503,3.34864,4.12399,-5.07833,0.012699,0,0,0,0.00834954,0.0330329,-0.887979
-0.11682,-0.262168,3.31986,3.95861,-5.17152,0.012749,0,0,0,0.00835501,0.0330284,-0.887975
-0.11699,-0.255203,3.30629,3.90195,-5.19882,0.012806,0,0,0,0.00835501,0.0330284,-0.887975
-0.11723,-0.256871,3.28598,3.79273,-5.26012,0.012856,0,0,0,0.00835501,0.0330284,-0.887975
-0.1174,-0.256649,3.27479,3.73438,-5.2923,0.012887,0,0,0,0.00835501,0.0330284,-0.887975
-0.11764,-0.260827,3.24245,3.56055,-5.38681,0.012937,0,0,0,0.00835501,0.0330284,-0.887975
-0.11782,-0.262994,3.24166,3.54951,-5.39606,0.012968,0,0,0,0.00835501,0.0330284,-0.887975
-0.11806,-0.261923,3.24428,3.56137,-5.39256,0.013018,0,0,0,0.00835501,0.0330284,-0.887975
-0.11823,-0.250456,3.25695,3.64502,-5.34578,0.013074,0,0,0,0.00835501,0.0330284,-0.887975
-0.1184,-0.250371,3.26597,3.68684,-5.32797,0.013106,0,0,0,0.00835501,0.0330284,-0.887975
-0.11864,-0.245725,3.28137,3.76993,-5.28577,0.013155,0,0,0,0.00835501,0.0330284,-0.887975
-0.11882,-0.249994,3.29634,3.83402,-5.25644,0.013211,0,0,0,0.00835501,0.0330284,-0.887975
-0.11906,-0.257242,3.29174,3.79254,-5.28551,0.01326,0,0,0,0.00835501,0.0330284,-0.887975
-0.11923,-0.254816,3.30283,3.85053,-5.25583,0.013317,0,0,0,0.00835501,0.0330284,-0.887975
-0.11947,-0.259341,3.30183,3.83245,-5.27156,0.013366,0,0,0,0.00835501,0.0330284,-0.887975
-0.11965,-0.267525,3.31141,3.86224,-5.2606,0.013448,0,0,0,0.00835501,0.0330284,-0.887975
-0.11982,-0.249854,3.32895,3.98116,-5.19499,0.013504,0,0,0,0.00835501,0.0330284,-0.887975
-0.12006,-0.241901,3.32458,3.97125,-5.19988,0.013552,0,0,0,0.00835501,0.0330284,-0.887975
-0.12024,-0.257119,3.31861,3.90884,-5.24061,0.013608,0,0,0,0.00835501,0.0330284,-0.887975
-0.12048,-0.258052,3.30403,3.82983,-5.28597,0.013657,0,0,0,0.00835501,0.0330284,-0.887975
-0.12066,-0.244801,3.32017,3.93453,-5.2269,0.013713,0,0,0,0.00835501,0.0330284,-0.887975
-0.12089,-0.267734,3.30906,3.82921,-5.2965,0.013761,0,0,0,0.00835501,0.0330284,-0.887975
-0.12107,-0.243457,3.31464,3.90299,-5.24793,0.013817,0,0,0,0.00835501,0.0330284,-0.887975
-0.12124,-0.249611,3.31066,3.8676,-5.27199,0.013872,0,0,0,0.00835501,0.0330284,-0.887975
-0.12148,-0.248456,3.31255,3.87536,-5.27132,0.01392,0,0,0,0.00835501,0.0330284,-0.887975
-0.12166,-0.258383,3.30238,3.80231,-5.31504,0.013976,0,0,0,0.00835501,0.0330284,-0.887975
-0.1219,-0.252641,3.2959,3.77723,-5.32929,0.014025,0,0,0,0.00835501,0.0330284,-0.887975
-0.12208,-0.254069,3.31098,3.8473,-5.29516,0.01408,0,0,0,0.00835501,0.0330284,-0.887975
-0.12232,-0.254747,3.30493,3.81153,-5.31807,0.014128,0,0,0,0.00835501,0.0330284,-0.887975
-0.12249,-0.252128,3.30969,3.83812,-5.3043,0.014183,0,0,0,0.00835501,0.0330284,-0.887975
-0.12273,-0.265301,3.31535,3.83588,-5.31615,0.014231,0,0,0,0.00835501,0.0330284,-0.887975
-0.12291,-0.245942,3.32596,3.92515,-5.26174,0.014286,0,0,0,0.00835501,0.0330284,-0.887975
-0.12309,-0.249674,3.30998,3.83459,-5.313,0.01434,0,0,0,0.00835501,0.0330284,-0.887975
-0.12333,-0.245258,3.32168,3.89782,-5.28206,0.014388,0,0,0,0.00835501,0.0330284,-0.887975
-0.12291,-0.241134,3.33097,3.95901,-5.23644,0.014491,0,0,0,0.00835501,0.0330284,-0.887975
-0.12369,-0.241493,3.34136,3.99148,-5.24766,0.014498,0,0,0,0.00835501,0.0330284,-0.887975
-0.12386,-0.230695,3.33858,4.00412,-5.22325,0.014553,0,0,0,0.00835501,0.0330284,-0.887975
-0.1241,-0.248863,3.33427,3.94049,-5.27201,0.0146,0,0,0,0.00835501,0.0330284,-0.887975
-0.12428,-0.230951,3.34698,4.03745,-5.21409,0.014654,0,0,0,0.00835501,0.0330284,-0.887975
-0.12446,-0.235205,3.36075,4.0947,-5.18852,0.014734,0,0,0,0.00835501,0.0330284,-0.887975
-0.12463,-0.232916,3.35296,4.0566,-5.21067,0.014788,0,0,0,0.00835501,0.0330284,-0.887975
-0.12481,-0.204452,3.36816,4.18667,-5.13119,0.014843,0,0,0,0.00835501,0.0330284,-0.887975
-0.12498,-0.225848,3.36088,4.10418,-5.18693,0.014897,0,0,0,0.00835501,0.0330284,-0.887975
-0.12516,-0.228347,3.35202,4.05181,-5.21752,0.014951,0,0,0,0.00835501,0.0330284,-0.887975
-0.12528,-0.187726,3.35881,4.16537,-5.13898,0.015012,0,0,0,0.00835501,0.0330284,-0.887975
-0.12546,-0.222332,3.33801,3.98807,-5.2518,0.015066,0,0,0,0.00835501,0.0330284,-0.887975
-0.12564,-0.206038,3.32741,3.96518,-5.25714,0.01512,0,0,0,0.00835501,0.0330284,-0.887975
-0.12582,-0.206903,3.31117,3.87898,-5.30518,0.015149,0,0,0,0.00835501,0.0330284,-0.887975
-0.12594,-0.200538,3.29807,3.82511,-5.3292,0.01521,0,0,0,0.00835501,0.0330284,-0.887975
-0.1261,-0.209447,3.28581,3.74173,-5.38155,0.015239,0,0,0,0.00835501,0.0330284,-0.887975
-0.12622,-0.180952,3.27193,3.72855,-5.37365,0.015274,0,0,0,0.00835501,0.0330284,-0.887975
-0.1264,-0.17282,3.29152,3.83887,-5.31612,0.015303,0,0,0,0.00835501,0.0330284,-0.887975
-0.12652,-0.184493,3.26675,3.69012,-5.39923,0.015339,0,0,0,0.00835501,0.0330284,-0.887975
-0.1267,-0.194069,3.28312,3.74887,-5.37658,0.015392,0,0,0,0.00835501,0.0330284,-0.887975
-0.12681,-0.159164,3.31224,3.96206,-5.25008,0.015428,0,0,0,0.00835501,0.0330284,-0.887975
-0.12692,-0.181641,3.2857,3.78185,-5.35645,0.015463,0,0,0,0.00835501,0.0330284,-0.887975
-0.12704,-0.173948,3.31438,3.93801,-5.2727,0.015523,0,0,0,0.00835501,0.0330284,-0.887975
