KP_q_error,KP_q_dot_error,z_error,HR_Torque,HP_Torque,KP_Torque,Fx,Fy,Fz,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
-0.00944,-0.2118856,0.000297,2.86411,2.71483,-4.27267,-0.1,-1.3,0,0.000180468,1.8183,-1.407,0.000661717,0.00252656,-0.0622014,0,1.82217,-1.41644,1.32E-06,0.0952747,-0.274087,-0.44554,0.100034,-0.18919,-0.443776,0.1,-0.188893
-0.00966,-0.2137964,0.000307,2.86491,2.71424,-4.27816,-0.1,-1.3,0,0.000180468,1.8183,-1.40706,0.000661717,0.00252656,-0.0630436,0,1.82227,-1.41672,1.33E-06,0.0962252,-0.27684,-0.445524,0.100034,-0.189199,-0.443721,0.1,-0.188892
-0.00987,-0.2119134,0.000317,2.86815,2.73264,-4.27282,-0.1,-1.3,0,0.000180468,1.8183,-1.40712,0.000661717,0.00252656,-0.0676756,0,1.82236,-1.41699,1.34E-06,0.0971745,-0.279589,-0.445508,0.100034,-0.189208,-0.443666,0.1,-0.188891
-0.01003,-0.2219844,0.000337,2.8638,2.69214,-4.30067,-0.1,-1.3,0,0.000180468,1.8183,-1.40724,0.000661717,0.00252656,-0.0603366,0,1.82246,-1.41727,1.36E-06,0.0981112,-0.282321,-0.445476,0.100034,-0.189226,-0.44361,0.1,-0.188889
-0.01025,-0.2137189,0.000347,2.87122,2.74277,-4.27715,-0.1,-1.3,0,0.000180468,1.8183,-1.4073,0.000661717,0.00252656,-0.0713451,0,1.82255,-1.41755,1.37E-06,0.099058,-0.285064,-0.44546,0.100034,-0.189235,-0.443554,0.1,-0.188888
-0.01048,-0.2212713,0.000358,2.86835,2.71368,-4.29889,-0.1,-1.3,0,0.000180468,1.8183,-1.40736,0.000661717,0.00252656,-0.0665327,0,1.82265,-1.41784,1.38E-06,0.100004,-0.287804,-0.445444,0.100034,-0.189244,-0.443497,0.1,-0.188886
-0.0107,-0.2309263,0.000368,2.86416,2.67409,-4.32669,-0.1,-1.3,0,0.000180468,1.8183,-1.40742,0.000661717,0.00252656,-0.0596147,0,1.82275,-1.41812,1.40E-06,0.100948,-0.290541,-0.445428,0.100034,-0.189253,-0.44344,0.1,-0.188885
-0.01093,-0.2271033,0.000379,2.86863,2.70206,-4.31596,-0.1,-1.3,0,0.000180468,1.8183,-1.40748,0.000661717,0.00252656,-0.0661717,0,1.82285,-1.41841,1.41E-06,0.101891,-0.293275,-0.445413,0.100034,-0.189262,-0.443382,0.1,-0.188883
-0.01117,-0.2291124,0.000389,2.86945,2.70087,-4.32191,-0.1,-1.3,0,0.000180468,1.8183,-1.40754,0.000601561,0.00252656,-0.0668936,0,1.82295,-1.41871,1.42E-06,0.102833,-0.296006,-0.445397,0.100034,-0.189271,-0.443324,0.1,-0.188882
-0.0114,-0.2308769,0.0004,2.87032,2.70076,-4.32723,-0.1,-1.3,0,0.000180468,1.8183,-1.4076,0.000601561,0.00252656,-0.0678561,0,1.82305,-1.419,1.44E-06,0.103774,-0.298733,-0.445381,0.100034,-0.18928,-0.443265,0.1,-0.18888
-0.01164,-0.2324579,0.00041,2.87132,2.70153,-4.33205,-0.1,-1.3,0,0.000180468,1.8183,-1.40766,0.000601561,0.00252656,-0.0689991,0,1.82316,-1.4193,1.45E-06,0.104713,-0.301457,-0.445365,0.100034,-0.189289,-0.443205,0.1,-0.188879
-0.01188,-0.2335547,0.000421,2.87273,2.70529,-4.33522,-0.1,-1.3,0,0.000180468,1.8183,-1.40772,0.000601561,0.0024664,-0.0706233,0,1.82326,-1.4196,1.46E-06,0.105652,-0.304178,-0.445349,0.100034,-0.189298,-0.443145,0.1,-0.188877
-0.01212,-0.2419876,0.000431,2.86954,2.67282,-4.3591,-0.1,-1.3,0,0.000180468,1.8183,-1.40778,0.000601561,0.00234609,-0.0649084,0,1.82337,-1.4199,1.48E-06,0.106589,-0.306896,-0.445333,0.100034,-0.189307,-0.443084,0.1,-0.188876
-0.01231,-0.2404746,0.000451,2.87273,2.69062,-4.35385,-0.1,-1.3,0,0.000180468,1.8183,-1.4079,0.000601561,0.00228593,-0.0691194,0,1.82347,-1.42021,1.49E-06,0.107512,-0.309594,-0.445301,0.100034,-0.189325,-0.443023,0.1,-0.188874
-0.01256,-0.2400575,0.000461,2.87531,2.70278,-4.35248,-0.1,-1.3,0,0.000180468,1.8183,-1.40796,0.000601561,0.00216562,-0.0722475,0,1.82358,-1.42052,1.50E-06,0.108446,-0.312305,-0.445285,0.100034,-0.189334,-0.442962,0.1,-0.188873
-0.01281,-0.2501647,0.000472,2.87091,2.66116,-4.38155,-0.1,-1.3,0,0.000180468,1.8183,-1.40802,0.000601561,0.00210546,-0.0648483,0,1.82368,-1.42083,1.51E-06,0.109379,-0.315013,-0.44527,0.100034,-0.189343,-0.442899,0.1,-0.188871
-0.01306,-0.2467929,0.000482,2.87518,2.68715,-4.3721,-0.1,-1.3,0,0.000180468,1.8183,-1.40808,0.000601561,0.00204531,-0.0709241,0,1.82379,-1.42114,1.53E-06,0.110311,-0.317717,-0.445254,0.100034,-0.189352,-0.442837,0.1,-0.18887
-0.01332,-0.2428166,0.000493,2.88084,2.71728,-4.36056,-0.1,-1.3,0,0.000180468,1.8183,-1.40814,0,0.00198515,-0.0776014,0,1.8239,-1.42146,1.54E-06,0.111241,-0.320418,-0.445238,0.100034,-0.189361,-0.442773,0.1,-0.188868
-0.01352,-0.2554825,0.000513,2.87491,2.66385,-4.39602,-0.1,-1.3,0,0.000180468,1.8183,-1.40826,0,0.001925,-0.0676155,0,1.82401,-1.42178,1.55E-06,0.112157,-0.323098,-0.445206,0.100034,-0.189379,-0.44271,0.1,-0.188866
-0.01378,-0.2519203,0.000523,2.87938,2.69101,-4.38612,-0.1,-1.3,0,0.000180468,1.8183,-1.40832,0,0.00186484,-0.0738717,0,1.82412,-1.4221,1.57E-06,0.113085,-0.325792,-0.44519,0.100034,-0.189388,-0.442645,0.1,-0.188865
-0.01404,-0.2531666,0.000534,2.88066,2.69363,-4.39,-0.1,-1.3,0,0.000180468,1.8183,-1.40838,0,0.00180468,-0.0753154,0,1.82423,-1.42242,1.58E-06,0.114011,-0.328482,-0.445174,0.100034,-0.189397,-0.44258,0.1,-0.188863
-0.01431,-0.2544098,0.000545,2.88196,2.69632,-4.39391,-0.1,-1.3,0,0.000180468,1.8183,-1.40844,0,0.00174453,-0.0767592,0,1.82435,-1.42275,1.59E-06,0.114936,-0.331169,-0.445158,0.100034,-0.189406,-0.442515,0.1,-0.188861
-0.01452,-0.259482,0.000564,2.88089,2.68078,-4.40778,-0.1,-1.3,0,0.000180468,1.8183,-1.40856,0,0.00168437,-0.074353,0,1.82446,-1.42308,1.60E-06,0.115846,-0.333835,-0.445127,0.100034,-0.189424,-0.442449,0.1,-0.18886
-0.01479,-0.2533181,0.000575,2.88703,2.72087,-4.39056,-0.1,-1.3,0,0.000180468,1.8183,-1.40862,0,0.00162421,-0.0831959,0,1.82457,-1.42341,1.62E-06,0.116768,-0.336514,-0.445111,0.100034,-0.189433,-0.442382,0.1,-0.188858
-0.01506,-0.2592425,0.000586,2.8853,2.69991,-4.40795,-0.1,-1.3,0,0.000180468,1.8183,-1.40868,0,0.00156406,-0.0799475,0,1.82469,-1.42374,1.63E-06,0.117689,-0.33919,-0.445095,0.100034,-0.189442,-0.442315,0.1,-0.188856
-0.01528,-0.2555891,0.000578,2.88925,2.72497,-4.39859,-0.1,-1.3,0,0.000180468,1.81836,-1.4088,0,0.00156406,-0.0862639,0,1.82481,-1.42408,1.64E-06,0.118607,-0.341853,-0.445074,0.100034,-0.189433,-0.442248,0.1,-0.188855
-0.01556,-0.2584978,0.000589,2.88935,2.71855,-4.40772,-0.1,-1.3,0,0.000180468,1.81836,-1.40886,0,0.00156406,-0.0860232,0,1.82492,-1.42442,1.66E-06,0.119525,-0.344521,-0.445059,0.100034,-0.189442,-0.44218,0.1,-0.188853
-0.01578,-0.2686643,0.000609,2.88489,2.67673,-4.43663,-0.1,-1.3,0,0.000180468,1.81836,-1.40898,0,0.00156406,-0.0785037,0,1.82504,-1.42476,1.67E-06,0.120427,-0.347168,-0.445027,0.100034,-0.18946,-0.442111,0.1,-0.188851
-0.01607,-0.2573089,0.00062,2.89424,2.74207,-4.40502,-0.1,-1.3,0,0.000180468,1.81836,-1.40904,0,0.00156406,-0.0925201,0,1.82516,-1.42511,1.68E-06,0.121342,-0.349829,-0.445011,0.100034,-0.189469,-0.442042,0.1,-0.188849
-0.01624,-0.2660057,0.000648,2.89076,2.70835,-4.42877,-0.1,-1.3,0,0.000180468,1.81836,-1.40922,0,0.00156406,-0.0864443,0,1.82528,-1.42546,1.69E-06,0.122227,-0.35245,-0.444963,0.100034,-0.189496,-0.441972,0.1,-0.188848
-0.01658,-0.2686777,0.00065,2.89112,2.70285,-4.43837,-0.1,-1.3,0,0.000180468,1.81836,-1.40922,0,0.00156406,-0.0864443,0,1.8254,-1.4258,1.71E-06,0.123154,-0.355122,-0.444963,0.100034,-0.189496,-0.441902,0.1,-0.188846
-0.01682,-0.255788,0.00067,2.90126,2.77564,-4.40144,-0.1,-1.3,0,0.000180468,1.81836,-1.40934,0,0.00156406,-0.101965,0,1.82552,-1.42616,1.72E-06,0.12405,-0.357753,-0.444931,0.100034,-0.189514,-0.441831,0.1,-0.188844
-0.0171,-0.2707052,0.000681,2.89379,2.70947,-4.44512,-0.1,-1.3,0,0.000180468,1.81836,-1.40941,0,0.00156406,-0.0896928,0,1.82564,-1.42651,1.73E-06,0.124959,-0.360398,-0.444915,0.100034,-0.189523,-0.44176,0.1,-0.188842
-0.01734,-0.2721261,0.000701,2.89488,2.71109,-4.4492,-0.1,-1.3,0,0.000180468,1.81836,-1.40953,0,0.00156406,-0.0908959,0,1.82576,-1.42687,1.75E-06,0.125852,-0.363022,-0.444884,0.100034,-0.189541,-0.441688,0.1,-0.18884
-0.01764,-0.2767483,0.000711,2.89397,2.69624,-4.46349,-0.1,-1.3,0,0.000180468,1.81836,-1.40959,0,0.00156406,-0.0889107,0,1.82589,-1.42723,1.76E-06,0.126758,-0.365659,-0.444868,0.100034,-0.18955,-0.441616,0.1,-0.188839
-0.01788,-0.2714227,0.000731,2.89938,2.73154,-4.44833,-0.1,-1.3,0,0.000180468,1.81836,-1.40971,0,0.00156406,-0.0968513,0,1.82601,-1.42759,1.77E-06,0.127648,-0.368274,-0.444836,0.100034,-0.189568,-0.441543,0.1,-0.188837
-0.01819,-0.2763988,0.000742,2.89825,2.71489,-4.4637,-0.1,-1.3,0,0.000180468,1.81836,-1.40977,0,0.00156406,-0.0945052,0,1.82614,-1.42796,1.78E-06,0.128551,-0.370904,-0.44482,0.100034,-0.189577,-0.441469,0.1,-0.188835
-0.01844,-0.2811714,0.000761,2.89718,2.69957,-4.47749,-0.1,-1.3,0,0.000180468,1.81836,-1.40989,0,0.00156406,-0.0923396,0,1.82626,-1.42833,1.80E-06,0.129438,-0.373511,-0.444788,0.100034,-0.189594,-0.441395,0.1,-0.188833
-0.01875,-0.2781989,0.000772,2.90113,2.72262,-4.47018,-0.1,-1.3,0,0.000180468,1.81836,-1.40995,0,0.00156406,-0.0979341,0,1.82639,-1.4287,1.81E-06,0.130338,-0.376133,-0.444772,0.100034,-0.189603,-0.441321,0.1,-0.188831
-0.019,-0.2862721,0.000792,2.89794,2.69072,-4.49348,-0.1,-1.3,0,0.000180468,1.81836,-1.41007,0,0.00156406,-0.0924599,0,1.82652,-1.42907,1.82E-06,0.131221,-0.378732,-0.444741,0.100034,-0.189621,-0.441246,0.1,-0.188829
-0.01931,-0.2966452,0.000803,2.89334,2.64689,-4.52441,-0.1,-1.3,0,0.000180468,1.81836,-1.41013,0,0.00156406,-0.0846998,0,1.82665,-1.42944,1.83E-06,0.132118,-0.381345,-0.444725,0.100034,-0.18963,-0.441171,0.1,-0.188827
-0.01957,-0.2925579,0.000823,2.89794,2.67578,-4.51299,-0.1,-1.3,0,0.000180468,1.81836,-1.41025,0,0.00156406,-0.0913771,0,1.82678,-1.42982,1.85E-06,0.132997,-0.383935,-0.444693,0.100034,-0.189648,-0.441094,0.1,-0.188825
-0.01989,-0.2932479,0.000807,2.89633,2.66393,-4.52484,-0.1,-1.3,0,0.000180468,1.81842,-1.41031,0,0.00300781,-0.0933021,0,1.82691,-1.4302,1.86E-06,0.133905,-0.38655,-0.444688,0.100034,-0.18963,-0.441018,0.1,-0.188823
-0.02015,-0.2964916,0.000827,2.89485,2.64919,-4.53776,-0.1,-1.3,0,0.000180468,1.81842,-1.41043,0,0.00366952,-0.0926404,0,1.82704,-1.43058,1.87E-06,0.134781,-0.389132,-0.444657,0.100034,-0.189648,-0.440941,0.1,-0.188821
-0.02042,-0.3011139,0.000847,2.89426,2.6362,-4.55075,-0.1,-1.3,0,0.000180468,1.81842,-1.41055,0,0.00354921,-0.0905951,0,1.82717,-1.43097,1.88E-06,0.135656,-0.391709,-0.444625,0.100034,-0.189666,-0.440863,0.1,-0.188819
-0.02075,-0.3013608,0.000858,2.8961,2.64277,-4.55287,-0.1,-1.3,0,0.000180468,1.81842,-1.41061,0,0.00354921,-0.0929412,0,1.8273,-1.43136,1.90E-06,0.136545,-0.394302,-0.444609,0.100034,-0.189675,-0.440785,0.1,-0.188817
-0.02102,-0.3049515,0.000878,2.89576,2.63306,-4.56357,-0.1,-1.3,0,0.000180468,1.81842,-1.41073,0,0.00354921,-0.0919185,0,1.82744,-1.43175,1.91E-06,0.137416,-0.39687,-0.444577,0.100034,-0.189693,-0.440707,0.1,-0.188815
-0.02135,-0.305431,0.000889,2.89748,2.6385,-4.56642,-0.1,-1.3,0,0.000180468,1.81842,-1.41079,0,0.00354921,-0.094024,0,1.82757,-1.43214,1.92E-06,0.138302,-0.399455,-0.444561,0.100034,-0.189702,-0.440627,0.1,-0.188813
-0.02162,-0.3144879,0.000909,2.89365,2.60141,-4.59282,-0.1,-1.3,0,0.000180468,1.81842,-1.41091,0,0.00354921,-0.0875271,0,1.8277,-1.43253,1.93E-06,0.13917,-0.402015,-0.444529,0.100034,-0.18972,-0.440548,0.1,-0.188811
-0.02196,-0.3091233,0.00092,2.89909,2.63599,-4.57901,-0.1,-1.3,0,0.000180468,1.81842,-1.41097,0,0.00354921,-0.0954677,0,1.82784,-1.43293,1.95E-06,0.140053,-0.404591,-0.444513,0.100034,-0.189729,-0.440468,0.1,-0.188809
-0.02224,-0.3122147,0.00094,2.89906,2.62862,-4.58841,-0.1,-1.3,0,0.000180468,1.81842,-1.41109,0,0.00354921,-0.0949263,0,1.82798,-1.43333,1.96E-06,0.140917,-0.407141,-0.444482,0.100034,-0.189747,-0.440387,0.1,-0.188807
-0.02258,-0.312978,0.000951,2.90058,2.63251,-4.59219,-0.1,-1.3,0,0.000180468,1.81842,-1.41115,0,0.00354921,-0.096731,0,1.82811,-1.43373,1.97E-06,0.141796,-0.409709,-0.444466,0.100034,-0.189756,-0.440306,0.1,-0.188805
-0.02287,-0.3180465,0.000971,2.89929,2.61519,-4.60731,-0.1,-1.3,0,0.000180468,1.81842,-1.41127,0,0.00354921,-0.0942045,0,1.82825,-1.43414,1.98E-06,0.142657,-0.412251,-0.444434,0.100034,-0.189774,-0.440224,0.1,-0.188803
-0.02316,-0.3152296,0.000991,2.90316,2.63778,-4.59992,-0.1,-1.3,0,0.000180468,1.81842,-1.41139,0,0.00354921,-0.0995584,0,1.82839,-1.43455,1.99E-06,0.143516,-0.414788,-0.444402,0.100034,-0.189792,-0.440142,0.1,-0.188801
-0.0235,-0.3191071,0.001002,2.90266,2.6259,-4.6127,-0.1,-1.3,0,0.000180468,1.81842,-1.41145,0,0.00354921,-0.0982349,0,1.82853,-1.43495,2.01E-06,0.14439,-0.417342,-0.444386,0.100034,-0.189801,-0.440059,0.1,-0.188799
-0.0238,-0.3209734,0.001021,2.9034,2.62446,-4.61876,-0.1,-1.3,0,0.000180468,1.81842,-1.41157,0,0.00354921,-0.0988966,0,1.82867,-1.43537,2.02E-06,0.145246,-0.41987,-0.444354,0.100034,-0.189818,-0.439976,0.1,-0.188797
-0.02415,-0.3259848,0.001032,2.90219,2.60695,-4.63485,-0.1,-1.3,0,0.000180468,1.81842,-1.41163,0,0.00354921,-0.0964302,0,1.82881,-1.43578,2.03E-06,0.146117,-0.422415,-0.444338,0.100034,-0.189827,-0.439892,0.1,-0.188795
-0.02445,-0.324173,0.001052,2.90527,2.62381,-4.63044,-0.1,-1.3,0,0.000180468,1.81842,-1.41175,0,0.00354921,-0.100761,0,1.82896,-1.4362,2.04E-06,0.146968,-0.424934,-0.444306,0.100034,-0.189845,-0.439808,0.1,-0.188793
-0.02475,-0.325002,0.001073,2.90681,2.628,-4.63364,-0.1,-1.3,0,0.000180468,1.81842,-1.41187,0,0.00354921,-0.102446,0,1.8291,-1.43662,2.06E-06,0.147819,-0.427448,-0.444275,0.100034,-0.189863,-0.439723,0.1,-0.18879
-0.02505,-0.314699,0.001093,2.91552,2.68823,-4.60471,-0.1,-1.3,0,0.000180468,1.81842,-1.41199,0,0.00348905,-0.115259,0,1.82924,-1.43704,2.07E-06,0.148667,-0.429958,-0.444243,0.100034,-0.189881,-0.439637,0.1,-0.188788
-0.02535,-0.326166,0.001113,2.91058,2.64085,-4.6375,-0.1,-1.3,0,0.000180468,1.81842,-1.41211,0,0.00330859,-0.106296,0,1.82939,-1.43746,2.08E-06,0.149513,-0.432462,-0.444211,0.100034,-0.189899,-0.439552,0.1,-0.188786
-0.02572,-0.327667,0.001124,2.91193,2.64239,-4.64279,-0.1,-1.3,0,0.000180468,1.81842,-1.41217,0,0.00312812,-0.107318,0,1.82953,-1.43789,2.09E-06,0.150375,-0.434985,-0.444195,0.100034,-0.189908,-0.439465,0.1,-0.188784
-0.02603,-0.329921,0.001144,2.91273,2.64045,-4.64928,-0.1,-1.3,0,0.000180468,1.81842,-1.41229,0,0.00294765,-0.107559,0,1.82968,-1.43832,2.10E-06,0.151218,-0.43748,-0.444163,0.100034,-0.189926,-0.439379,0.1,-0.188782
-0.02634,-0.323688,0.001165,2.91898,2.68089,-4.63183,-0.1,-1.3,0,0.000180468,1.81842,-1.41241,0,0.00282734,-0.116282,0,1.82983,-1.43875,2.12E-06,0.152058,-0.43997,-0.444131,0.100034,-0.189944,-0.439291,0.1,-0.188779
-0.02665,-0.328701,0.001184,2.91802,2.66502,-4.64658,-0.1,-1.3,0,0.000180468,1.81842,-1.41253,0,0.00270702,-0.113755,0,1.82997,-1.43918,2.13E-06,0.152897,-0.442456,-0.444099,0.100034,-0.189961,-0.439203,0.1,-0.188777
-0.02697,-0.333708,0.001204,2.91707,2.64914,-4.66135,-0.1,-1.3,0,0.000180468,1.81842,-1.41265,0,0.00258671,-0.111229,0,1.83012,-1.43962,2.14E-06,0.153734,-0.444937,-0.444068,0.100034,-0.189979,-0.439115,0.1,-0.188775
-0.02729,-0.329807,0.001224,2.92179,2.67769,-4.65066,-0.1,-1.3,0,0.000180468,1.81842,-1.41277,0,0.0024664,-0.117605,0,1.83027,-1.44006,2.15E-06,0.154569,-0.447412,-0.444036,0.100034,-0.189997,-0.439026,0.1,-0.188773
-0.02761,-0.335165,0.001245,2.92061,2.65998,-4.66649,-0.1,-1.3,0,0.000180468,1.81842,-1.41289,0,0.00234609,-0.114718,0,1.83042,-1.4405,2.16E-06,0.155402,-0.449883,-0.444004,0.100034,-0.190015,-0.438937,0.1,-0.18877
-0.02793,-0.332698,0.001265,2.92429,2.6807,-4.66027,-0.1,-1.3,0,0.000180468,1.81842,-1.41301,0,0.00228593,-0.119651,0,1.83057,-1.44094,2.18E-06,0.156233,-0.452349,-0.443972,0.100034,-0.190033,-0.438847,0.1,-0.188768
-0.02826,-0.33919,0.001285,2.92238,2.65726,-4.67941,-0.1,-1.3,0,0.000180468,1.81842,-1.41313,0,0.00216562,-0.11562,0,1.83072,-1.44139,2.19E-06,0.157062,-0.45481,-0.44394,0.100034,-0.190051,-0.438757,0.1,-0.188766
-0.02858,-0.34321,0.001304,2.92193,2.64553,-4.69181,-0.1,-1.3,0,0.000180468,1.81842,-1.41325,0,0.00210546,-0.114056,0,1.83088,-1.44183,2.20E-06,0.157889,-0.457266,-0.443908,0.100034,-0.190068,-0.438666,0.1,-0.188764
-0.02878,-0.335809,0.001343,2.92894,2.69286,-4.6693,-0.1,-1.3,0,0.000180468,1.81842,-1.4135,0,0.00198515,-0.123861,0,1.83103,-1.44228,2.21E-06,0.158677,-0.45967,-0.443845,0.100034,-0.190104,-0.438574,0.1,-0.188761
-0.02923,-0.338302,0.001345,2.92954,2.68773,-4.67968,-0.1,-1.3,0,0.000180468,1.81842,-1.4135,0,0.00198515,-0.123861,0,1.83118,-1.44273,2.22E-06,0.159538,-0.462163,-0.443845,0.100034,-0.190104,-0.438483,0.1,-0.188759
-0.02957,-0.346578,0.001365,2.92601,2.65322,-4.70433,-0.1,-1.3,0,0.000180468,1.81842,-1.41362,0,0.001925,-0.118026,0,1.83134,-1.44319,2.23E-06,0.160359,-0.464604,-0.443813,0.100034,-0.190122,-0.43839,0.1,-0.188757
-0.02991,-0.340831,0.001386,2.93182,2.69033,-4.68893,-0.1,-1.3,0,0.000180468,1.81842,-1.41374,0,0.00186484,-0.126208,0,1.83149,-1.44365,2.25E-06,0.161178,-0.467039,-0.443781,0.100034,-0.19014,-0.438297,0.1,-0.188754
-0.03024,-0.357159,0.001406,2.92353,2.61703,-4.73669,-0.1,-1.3,0,0.000180468,1.81842,-1.41386,0,0.00180468,-0.112311,0,1.83165,-1.4441,2.26E-06,0.161996,-0.46947,-0.443749,0.100034,-0.190158,-0.438204,0.1,-0.188752
-0.03059,-0.345388,0.001426,2.93309,2.68384,-4.70411,-0.1,-1.3,0,0.000180468,1.81842,-1.41398,0,0.00174453,-0.126508,0,1.8318,-1.44457,2.27E-06,0.162811,-0.471896,-0.443717,0.100034,-0.190175,-0.43811,0.1,-0.188749
-0.03093,-0.347086,0.001446,2.93409,2.68342,-4.71009,-0.1,-1.3,0,0.000180468,1.81842,-1.4141,0,0.00168437,-0.12723,0,1.83196,-1.44503,2.28E-06,0.163624,-0.474316,-0.443685,0.100034,-0.190193,-0.438016,0.1,-0.188747
-0.03128,-0.353652,0.001466,2.932,2.6587,-4.73003,-0.1,-1.3,0,0.000180468,1.81842,-1.41422,0,0.00162421,-0.123079,0,1.83212,-1.4455,2.29E-06,0.164435,-0.476731,-0.443653,0.100034,-0.190211,-0.437921,0.1,-0.188745
-0.03162,-0.358949,0.001487,2.9307,2.64026,-4.74636,-0.1,-1.3,0,0.000180468,1.81842,-1.41434,0,0.00156406,-0.120192,0,1.83228,-1.44596,2.30E-06,0.165245,-0.479141,-0.443621,0.100034,-0.190229,-0.437826,0.1,-0.188742
-0.03197,-0.353654,0.001507,2.93602,2.67401,-4.73273,-0.1,-1.3,0,0.000180468,1.81842,-1.41446,0,0.00156406,-0.127892,0,1.83244,-1.44643,2.32E-06,0.166052,-0.481546,-0.44359,0.100034,-0.190247,-0.43773,0.1,-0.18874
-0.03233,-0.358038,0.001527,2.9353,2.66005,-4.74652,-0.1,-1.3,0,0.000180468,1.81842,-1.41458,0,0.0015039,-0.125907,0,1.8326,-1.44691,2.33E-06,0.166857,-0.483945,-0.443558,0.100034,-0.190264,-0.437634,0.1,-0.188737
-0.03268,-0.35935,0.001547,2.93653,2.66137,-4.75155,-0.1,-1.3,0,0.000180468,1.81842,-1.4147,0,0.00144375,-0.12699,0,1.83276,-1.44738,2.34E-06,0.16766,-0.48634,-0.443526,0.100034,-0.190282,-0.437537,0.1,-0.188735
-0.03304,-0.356085,0.001568,2.94054,2.68488,-4.74382,-0.1,-1.3,0,0.000180468,1.81842,-1.41482,0,0.00144375,-0.132644,0,1.83292,-1.44786,2.35E-06,0.168461,-0.488729,-0.443494,0.100034,-0.1903,-0.43744,0.1,-0.188732
-0.03334,-0.354894,0.001597,2.94338,2.69928,-4.74078,-0.1,-1.3,0,0.000180468,1.81842,-1.415,0,0.00138359,-0.136193,0,1.83308,-1.44834,2.36E-06,0.169241,-0.491087,-0.443446,0.100034,-0.190327,-0.437342,0.1,-0.18873
-0.0337,-0.354083,0.001617,2.94599,2.71111,-4.74014,-0.1,-1.3,0,0.000180468,1.81842,-1.41512,0,0.00138359,-0.139382,0,1.83324,-1.44882,2.37E-06,0.170037,-0.493465,-0.443414,0.100034,-0.190344,-0.437244,0.1,-0.188727
-0.03406,-0.362291,0.001637,2.94278,2.67774,-4.76502,-0.1,-1.3,0,0.000180468,1.81842,-1.41524,0,0.00132343,-0.133547,0,1.83341,-1.4493,2.39E-06,0.170832,-0.495838,-0.443382,0.100034,-0.190362,-0.437145,0.1,-0.188725
-0.03443,-0.357199,0.001658,2.94794,2.71017,-4.75219,-0.1,-1.3,0,0.000180468,1.81842,-1.41536,0,0.00132343,-0.141006,0,1.83357,-1.44979,2.40E-06,0.171625,-0.498205,-0.44335,0.100034,-0.19038,-0.437046,0.1,-0.188722
-0.03474,-0.36507,0.001687,2.94501,2.67927,-4.7752,-0.1,-1.3,0,0.000180468,1.81842,-1.41554,0,0.00126328,-0.135472,0,1.83374,-1.45028,2.41E-06,0.172395,-0.500542,-0.443303,0.100034,-0.190407,-0.436946,0.1,-0.18872
-0.03511,-0.362373,0.001707,2.9488,2.70033,-4.76929,-0.1,-1.3,0,0.000180468,1.81842,-1.41566,0,0.00126328,-0.140525,0,1.8339,-1.45077,2.42E-06,0.173184,-0.502898,-0.443271,0.100034,-0.190424,-0.436846,0.1,-0.188717
-0.03548,-0.358288,0.001727,2.95338,2.72804,-4.75913,-0.1,-1.3,0,0.000180468,1.81842,-1.41578,0,0.00120312,-0.146961,0,1.83407,-1.45126,2.43E-06,0.17397,-0.505249,-0.443239,0.100034,-0.190442,-0.436746,0.1,-0.188715
-0.03579,-0.362593,0.001757,2.95258,2.71416,-4.77233,-0.1,-1.3,0,0.000180468,1.81842,-1.41596,0,0.00120312,-0.144976,0,1.83424,-1.45175,2.44E-06,0.174734,-0.507569,-0.443191,0.100034,-0.190469,-0.436645,0.1,-0.188712
-0.03617,-0.365354,0.001776,2.95302,2.70853,-4.78183,-0.1,-1.3,0,0.000180468,1.81842,-1.41608,0,0.00114297,-0.144555,0,1.8344,-1.45225,2.45E-06,0.175516,-0.509909,-0.443159,0.100034,-0.190486,-0.436543,0.1,-0.18871
-0.03649,-0.363872,0.001806,2.95584,2.7232,-4.77854,-0.1,-1.3,0,0.000180468,1.81842,-1.41626,0,0.00114297,-0.148345,0,1.83457,-1.45275,2.46E-06,0.176275,-0.512217,-0.443111,0.100034,-0.190513,-0.436441,0.1,-0.188707
-0.03687,-0.363494,0.001827,2.95815,2.73256,-4.77942,-0.1,-1.3,0,0.000180468,1.81842,-1.41638,0,0.00114297,-0.151052,0,1.83474,-1.45325,2.48E-06,0.177053,-0.514546,-0.443079,0.100034,-0.190531,-0.436338,0.1,-0.188704
-0.03719,-0.370483,0.001855,2.95571,2.70556,-4.80013,-0.1,-1.3,0,0.000180468,1.81842,-1.41656,0,0.00108281,-0.14636,0,1.83491,-1.45375,2.49E-06,0.177807,-0.516843,-0.443031,0.100034,-0.190557,-0.436235,0.1,-0.188702
-0.03758,-0.366845,0.001876,2.96008,2.73106,-4.79175,-0.1,-1.3,0,0.000180468,1.81842,-1.41668,0,0.00108281,-0.152315,0,1.83508,-1.45426,2.50E-06,0.178581,-0.51916,-0.442999,0.100034,-0.190575,-0.436132,0.1,-0.188699
